hours,kcal
2.153725105945528,425.7114371166865
2.058208718446,257.104791666093
0.8570297021693769,272.86089080448113
2.3577873603482833,320.01057735074335
2.5607845263682343,323.41197529909175
3.083051243175277,346.09809908709815
3.0538020520349027,440.7143177136445
0.622330632042909,287.61369407541656
1.062174960084877,244.11919288230825
2.5150352672086598,203.4476540389831
2.513785950912209,248.83489720406567
2.515047686306048,297.6811118988342
5.852731490654721,425.6190504462451
2.570890510693167,263.767209067468
3.135565640180599,315.6651566147229
2.9540017634932023,298.8503972749074
2.651391251305798,383.18752914136587
1.6847307553596544,476.88526981115353
2.7589692204932676,262.83918589557754
1.2271747854624282,265.73923902372445
1.7631813932599911,373.09126139483504
1.5146364521708966,347.7324042738418
2.0818741393863225,429.26951280152235
4.314658566673509,340.8749729728175
0.13273480740825194,274.8495536449058
2.6862601903745134,341.34583814846167
0.38728412881034835,377.60925064080357
1.5280681342105664,357.4337526838155
3.088950596967366,335.50918217751087
2.0642800190954627,374.6672282712408
0.9222552220706939,381.8506913311971
1.2846962907400319,396.7511293726269
2.679597748934676,345.409692131275
1.2696333682828633,288.3017343778202
2.216458589581975,310.2699580503326
2.045571839903814,384.455627655585
1.3483996523941828,242.8145030308935
4.143944089325325,325.80713162110305
2.633919022318011,272.46628313708476
-0.025142586657607158,302.0121376054372
2.1864543147694278,389.4916303825109
1.338213535231612,313.3769347613932
2.852433334796224,303.25055837093043
1.2074792615672993,204.81007013140567
1.885263558533101,352.23774962190544
2.5049872789804573,345.18389267987527
2.8657551941701214,451.4278306313822
0.7997035929442238,278.45552355328994
1.6654987641590515,315.34052293647574
1.525054688839044,317.45685785975286
1.346670767426288,410.4217295834432
3.765454240281097,293.32931273291337
2.4049817109609557,319.5315068039238
0.7391160456649548,342.55275568015776
2.917861947054776,313.06263862094505
4.122156197012633,268.749646981463
3.032465260551147,313.5862995028815
0.4806300340459866,375.15422249018405
1.5157659271337487,228.1439290412258
3.2669111491866225,309.3078771902813
1.2923305343812193,250.99154295425788
2.443819428146228,383.653264024739
2.7746340534293368,193.37691666513575
1.0730695284219172,260.87547069098883
1.9404746439382,326.40483125451647
-1.2412673400690726,409.58668204640384
0.9756123586657102,295.39748172489084
1.7474318486068396,261.1360331314761
0.7522168180351505,431.68099486084134
3.6324113039316352,198.63902697086291
0.5698586220393673,146.08358303659426
1.5599555133030163,330.80101150373326
2.1307405772860912,264.85620429531724
3.4412732890661157,228.51370280085007
0.5641378488205606,349.58495131095475
3.1631637521549596,317.0660499639839
2.010233061019587,260.514495848429
1.018491348952049,210.3786920930374
2.462103474263271,361.0720129796101
2.19905969557347,345.51408245710627
1.3997831228412054,293.0576895354432
2.0698020849900187,429.2645897233366
1.6146864031382397,225.0940663571693
2.113517345251248,193.21323803526826
2.6621306745210465,251.56643510831287
3.586016816145352,296.80897885511513
0.762184501173151,317.0337614525884
4.133033374656266,283.1134759500569
0.04791220047749811,324.6438777560008
1.8482149049644168,212.3922403066689
2.5883172064845765,401.06352228512816
2.2809918677350325,294.2494175125202
1.3773004801794062,378.21070821116894
1.7918777496427247,323.9907742464393
1.5069990653411671,331.9727253407649
1.4106352430557885,339.8837096162543
2.8496020970210245,331.339599201212
2.3570154859650474,344.9905931907281
1.3070904047393457,393.0406771092702
2.8995998754332506,313.7564818791029
2.3072995208766094,349.63026303119585
2.81286211883896,293.71850139989414
2.629628841923612,400.8082050814631
1.1710049890779277,252.6525388558511
1.4398189598030304,426.0658303037571
2.7472936051232617,297.18894345489593
2.610370265433465,199.84574285173665
1.9790984060358519,308.9673090437552
2.117327383308782,252.32638397675834
3.277664895788425,358.8450484292107
1.4084286111641702,254.31632144883264
2.5470973811700377,268.7671596749654
1.7978073475661058,167.73214883381283
1.7823187967727798,268.33855765256465
3.09877685198719,130.32844713597302
2.8254163489880297,189.12680235599936
2.8135096360006386,353.2290259301008
3.305478807154329,355.00601110555823
2.021003841632759,329.78202932494753
2.681952971294964,232.3116699809551
1.689733243406544,296.6602050700614
2.324166352488442,299.7478222636602
1.8698569456323155,218.914471756522
2.0969959649927183,405.23788112370056
2.5951570254369134,361.415360340297
1.1817793167665274,284.5325078319235
4.092387275685461,301.88200872961716
0.993982618500298,314.5867965563287
0.7858113872122678,157.07855921029966
3.1581108735000676,282.69758322355824
2.7916626939629356,252.2611026401541
2.624119817052155,229.8865993073559
2.62834550926428,280.32297949798317
1.9877532271530853,425.8380568794666
1.1027456285141684,344.8590002886907
2.0758045581937266,260.01747071520424
1.3228382884878882,340.0807946949311
2.9751197334177513,397.95488056102016
1.8529426184978615,364.72435780389384
1.1745028032074885,304.1741258944122
1.6786141583470067,254.7144255606098
2.412931454275624,348.87563195295127
1.4362754471960253,327.5439769795225
1.1777796044335687,362.66352540194123
2.2436872114919124,344.4620261177379
2.2449665711087228,373.46869007235347
1.4930568246288702,262.53353519076023
1.5289616943816773,392.2175845944028
2.2320499373576363,313.831972328468
0.5519156585026759,445.2682610837686
0.5925362256234448,251.75685273373026
1.281555778747564,421.5174662215675
1.7865528482881528,313.85375484238534
2.3109075655980047,254.40073974698862
3.475356216949552,266.1279916161975
2.8576596232020193,277.57568842639756
1.840061470036573,329.69161624813415
1.9809837920973112,336.59848416248497
0.9974706353621912,259.8409997242995
1.98148686400761,298.2951785417312
1.7113413610798616,449.95892510283045
2.3227185603380893,420.9280219070498
1.172769056447677,330.54265687718225
2.5193465142411724,302.66024347177404
3.5327389130025777,308.40219287027827
1.8912398515431423,342.94625809112915
2.4017117220989412,228.40452043611162
2.6901439917111123,281.98364238036584
1.5987795281141637,183.19911482856872
2.2240924818104166,327.94561858236955
2.012592400781795,345.30371577919186
2.0976760985488316,266.1769476390438
1.2269902161445336,410.1790734303023
2.0245101742589426,214.1964035898361
2.49799829124545,197.4937583853126
3.451143607795042,315.711627299198
2.959270826085207,373.2968811828508
4.153182457511557,417.8749384020508
1.2326524371119505,267.8781015991742
2.872320636720678,375.5076583401907
2.1833420057383517,297.3044071349505
4.189802933217672,287.91608900414263
1.1917017146448485,361.8561956240671
1.1602781578192238,345.66260148893934
1.4006073545559778,189.65254901110254
-0.12389572430980689,403.3578244808127
1.474244978319239,396.6063947903216
1.240867338446302,256.21061089433294
2.1503937864762075,327.70624734061863
2.3417559757771595,334.5821130397917
3.8761708392158862,318.2471636076735
2.95042383818605,261.4786392308206
1.4230963443375968,252.9863642443364
1.101585328651642,298.21121503059885
2.4919191715065057,382.0910313481555
0.6797667929793578,338.0520108216103
3.8314587658543537,274.0569967539726
3.179440120721287,354.0189097453841
1.5308243478952952,100.60201655589472
0.2868654709091225,380.4135990260472
3.353872374165413,178.22003548553303
1.8854601547473822,274.6291341017808
3.2378163119734618,221.6231073761699
0.4055723412056329,209.3722966995366
1.4006249770462271,381.2578751164964
2.005243699718183,267.2609159081676
2.046980593764742,324.2552717211501
1.5499345285207564,296.7155594784571
2.6228499323474987,333.3928579056185
0.9323795706174056,305.3775323742179
1.8576205149787066,210.19054430680012
2.120295631711899,369.7386773612998
2.514438834058749,265.4370391787081
2.7116148780888896,191.03926709381744
0.8753579081621308,270.03193873238615
0.4658858292643777,405.05318534440175
3.277676821898509,359.5155219479445
2.3323140119795918,275.5943505914499
1.2515134634434464,275.55196069771
3.551151975522523,277.48554641478324
2.1156746342928585,445.37235884925883
3.1792971840638264,326.7354816562087
2.067518481410109,330.10291530337486
4.060747924881987,372.11984178222895
3.7553408424432044,316.7152411318559
1.7510358515209266,281.8670497925508
2.9715709509543555,286.2555105640515
2.6453759495851474,294.98791184101555
3.368631557532349,297.3944434443111
1.0350765394198955,350.9340680545886
2.6860514599984393,303.63621200651096
3.058424486849588,351.28480540509054
0.24126051357688572,294.34983939239925
0.8167414873342249,305.50446332212636
-0.03923217776010057,160.12595208275246
1.7305931655554423,364.1429372291737
2.717542255795962,324.2541933128595
3.502357052096028,369.8607076901757
2.074094780419775,97.26212352644174
3.628615545571292,446.18622933465093
0.6198985417851086,290.2287260291378
0.29661756064484535,377.5727971716261
1.9444523011033812,227.20658510121285
2.384065448939307,342.89417335437986
1.9673052519059069,226.26091057784407
-0.0674421000398766,256.33617275129365
1.9108799604872115,433.98219477067505
0.6955304994951468,286.65223194656573
2.6696725488300386,315.2203011225806
2.3665982460968484,360.9047411482128
1.0601202136726449,334.6977321580823
1.4861330826633066,310.52932336005034
0.9407864781110484,325.54727017263576
1.937320902726828,468.2390909666792
2.9551423205012384,295.966684207649
1.0142739536644563,314.07693327004773
2.504046515517844,373.5458077205328
1.4697423816275592,377.3868153070589
1.2071271677376558,383.0921213892266
1.892969640045442,344.71111554204293
0.9647576775806259,219.98965610886614
1.446350694652818,414.3402072610767
0.8021221074111515,219.75582248869185
3.9647251329163895,321.1844825667323
2.035263551971729,247.20069049864495
1.3002744920074143,295.51031573849053
2.213979910734222,323.01336872124364
1.8876719503091701,322.49500508151914
1.779030400466777,329.5344527964699
2.614166700043425,412.9597888341053
2.757507710047305,331.7474011059786
1.4694988523894725,282.9090355296546
1.4241817593553199,367.486101780185
1.724948302848356,383.26293422472486
-0.30192116473558483,214.06745294041053
0.48480893780144774,341.81800488949006
3.3668742674445244,349.0820919617629
3.6449677135012837,279.17055476480056
1.7509639604436216,396.2994769318134
2.5765569630557663,289.4961089077231
2.311250154543536,308.79035174300793
5.078880808455238,287.8849723001291
3.1195749114345768,301.0905333307027
1.8720824085192334,223.26074391733587
1.0444595593995742,199.1964382183994
0.3935536797424275,411.615354425748
2.203463635867223,240.71270561771706
1.2436492547156965,230.6025355380585
0.5777462904023258,149.26269204773996
1.3534271157574733,255.27267766173486
0.918451996385605,207.3837144614751
3.6871416350725648,414.94106120954586
2.8816397569494505,370.6871962539844
1.9920273586833825,251.82947583755933
3.479944138890026,457.6705063741016
2.0773683076476184,368.7235840894116
1.1387157986717362,277.26180315439643
3.5231240772696575,125.04159995884987
2.5389100436846586,460.36598008135195
0.9627538456735436,202.72992732654828
1.8096613219163917,184.82208771301757
1.1243817466152428,371.5799302406748
0.6172002690356639,470.7826684437491
2.9261775475316414,396.8990972957363
3.9094166404701305,339.4736384036652
0.6014324261808588,341.63280391657
2.562969236690571,359.73908911462155
1.349357430878173,353.12500128507355
1.512874616235304,319.6833996778563
1.4076060757611308,307.2940772766313
1.1360092303201839,295.6184810470334
2.048521627944827,247.22247877933268
1.1690498835889622,280.3527446193258
2.270456825779839,181.49302300632303
1.9497618905508631,293.11622612436753
1.7610519531335902,230.7986224994358
1.0924363379584021,222.74874779489602
1.4232286694316674,312.5925905807435
2.755391225825756,397.44016004412197
2.5009171876243808,364.2821624201619
1.022444755201449,190.06495774637762
2.099332305429226,230.72603044007639
2.751387123371789,365.85398315917513
0.33059471887862824,231.22588245231833
2.543360192379935,284.2756795002083
1.3373762410541534,338.50364693171866
2.5705986685931594,232.21588815954553
1.2367408434574831,307.3762854302172
0.19511789933548096,206.61821535572568
0.37245756211683734,257.90426492341504
2.048084946661382,322.3847353899776
2.2597225017214817,188.49043865278315
1.0956833748955914,330.83323165722794
2.638592458777374,298.6253540751323
0.3384799377310401,338.6742968092003
1.9339202013526835,315.6739893845263
0.7889838002375433,395.4898300981691
1.348163892197841,308.7657151853535
2.047398671316414,269.9416121212323
1.1395866347160477,308.5608252122599
1.6154444557701746,338.03086203254713
3.0062928092144405,303.4202049227993
1.4231081304768511,302.8414183842718
2.835692112065142,250.86058185352712
0.8702931453423819,253.59693577143364
2.529804177915283,201.81763097402145
3.4415686206579004,422.47037202308576
-0.4716445001272893,212.92957352261004
1.203104744529523,251.49663615428648
2.57707212718054,249.71149141015619
1.7969546139570074,362.6447063861109
2.371145873371309,279.35352251955806
1.3960148132841794,387.3419450871614
2.0865897874729,252.85565630292922
1.8443227646079206,319.5295913556661
3.1677820616598074,241.525706271817
2.254420843301213,450.1604389441372
2.337602662075202,216.8681106679341
1.5881230338775327,321.68744971589194
1.5123937759275066,344.3643816652469
1.567441812180379,328.9659368216049
2.394452142378297,287.02986387856043
1.579015519179737,290.91255101866017
2.289774856896413,303.06680303853767
4.075400798645439,289.7098598860058
2.8711247034316925,367.4715381756437
1.673976467832159,454.7366101113946
3.201213922163945,260.97557504945166
1.5919246269784486,204.11379142946456
-0.03812453517785386,293.8202566154122
0.9919136890825959,480.5796536358023
0.12920807897414432,243.74278024211884
1.6484865159586914,414.7381763810847
2.018418379189552,417.4390569853508
3.676437312275283,261.2488230804404
2.3269273737641627,339.82881554296927
1.7808994711911357,413.98776361899763
2.8294055811834893,273.4610581308759
-0.21113530900788513,285.74937479283466
2.235614558108566,259.28233602359495
2.7708651938869666,228.96702885149932
0.5214137542201585,254.5505718453795
3.143754043206929,214.32418132664205
2.3384964074944143,302.38584277814584
1.5847120860991988,246.10187382589507
2.632781866106285,316.3650138253523
4.270692857804396,191.08730476574607
2.181866255058495,323.161616255012
2.248220586300336,358.34702731262473
1.540639100459756,160.43850501999813
1.1501556305352083,326.18395988933
2.8303358165442454,385.93682947313044
1.1439161740911328,215.32512869161562
2.0715662372193924,417.0800670786392
1.5223425532348833,329.33133065562316
2.478979825746392,250.64917009691138
2.3336621052869484,296.0961645639606
3.037539944257899,339.08288387652055
1.489983601145253,305.3203773988688
1.7301250647066286,337.71291947124587
1.0212362842176925,235.55284848444438
1.5557067399238884,311.85525768252546
2.377300493044852,201.0399852166514
2.756988616645352,292.214175705591
1.0778346758223747,236.7264650974647
2.86960592010566,248.51290401871634
3.355637858804951,386.5265222647306
2.413434903223701,376.39170844159884
3.8767958125580657,342.6396684635024
1.226210800896427,223.53810647291948
0.755345296688583,277.85140852136385
0.2212797510957214,384.91683899854286
3.4960443114891833,309.92018395479334
2.6543656563540576,462.3530677987186
1.944415329089545,327.53224875760606
2.2799686263198202,313.4434381543022
0.8745109527016235,278.3618475058249
4.445751979616826,309.3478633347598
2.1292211819752276,289.3271114533619
2.109394794604893,349.5676073682013
2.725766623898692,366.9691621756209
2.481009231736713,244.98073776444355
2.2238840242791316,206.81369325095554
1.2095255445546882,171.46562388276925
2.4714683571359957,335.55939288387805
3.882024496475034,222.76433756782885
3.3454200461549775,149.2976584933262
3.593186626639397,327.2005023171675
1.4887843235688147,474.5099662202954
1.010395179741419,299.57503619220745
1.8742130799003518,358.69435421161495
2.0557249122886945,305.72805509832955
3.0941915184709483,293.07772427662
0.30753537028518063,364.3353538091438
3.529550319460614,279.6807819067944
1.8419921014210106,318.7174619850332
1.5731189300525799,322.51884643372097
0.9878956247398325,253.23366824498657
0.34514332813423065,369.4429644675566
2.8231705839619146,287.7528170313214
2.073317967188404,247.09783883550088
0.7100391002589461,337.5556890499282
0.7049212279363839,237.1072412746274
1.6642153007098717,301.972681015839
3.669021525289393,299.3616702349058
1.7404086486363952,376.01268960821045
0.4968570468818938,333.2288763015967
1.7542569359140556,298.2481128878399
1.7272764302523296,357.2436409440201
-0.6968866429415717,397.31452843121195
1.9457051334821878,339.04672144463035
1.769065469791322,300.72468338903667
2.6962063648134182,208.17146373548883
3.848956094945345,225.44204358472393
3.1265650295477574,278.63427069517326
1.7311113094451693,257.3341458488502
0.8934740912583297,286.91200879101876
4.57335980324986,303.9654947427975
2.0592184340144883,337.0784928049712
2.0139292919129463,295.0650855358636
1.9758749128899966,334.05511506783415
2.198084760767855,304.5132090367084
1.8556395880760574,161.717340355229
1.4263379931197637,234.2465224326872
1.4531410587596079,289.9138710994869
1.9672467297840015,215.32136800112247
1.456575228866235,341.9950110997343
1.2871542173228356,407.1525582640588
2.106430227691897,385.3133296188122
6.7438685548837505,635.3239732450612
8.788871364219942,582.9587619674196
7.178400948642534,589.2339552523057
6.595496834658353,636.9933196356034
6.263916803750872,578.6822071100034
6.637036376214246,622.2834623324864
6.534187817750525,479.57467997415927
7.204499466850585,669.1964336635644
7.192688777259837,650.1084927826001
7.003655224184097,576.4620232038628
7.5243258036956195,709.3321101589164
8.428775529743609,734.3813123863903
8.139464962529589,505.3196122067923
5.218122437860115,581.3547699290407
3.935294638117654,580.7771885191431
8.121183893487128,565.4087209002022
5.359745561901494,724.6527357738573
6.73028151772878,632.5556475104477
5.595864368728769,626.193664282045
4.837623474903976,469.6523872033922
7.649755273845746,707.1876227188304
7.910986192363176,538.4667444631875
6.308187519127936,655.3939367239695
3.8907492494261082,674.9639244162372
6.344506662097021,772.4592736254785
7.470164806483056,532.2061640792799
5.225306117471046,378.24390597612575
7.220031903734987,666.5464590278325
6.981628180992406,812.0460063359768
7.695149799521306,761.5051717645493
7.143496442096984,668.8693473747163
5.832317270942133,605.7527432931157
8.43588580199739,722.6410336973579
6.809764512367636,562.3808420265979
6.967234552588081,692.8721992420598
5.8800784491121645,695.4923143249964
6.468061298570188,745.4188916748992
5.938236743167719,898.369403501997
6.792464728091892,685.317437046089
9.054050176170811,604.1932736863251
5.353718628482373,647.6983119027205
5.063726322547911,490.78316855997934
8.76540439299233,587.4758182019848
6.7488115874177605,613.1645805698206
6.1971127136081,602.8320441858866
8.247885624875291,663.7119384830349
6.273261352315763,575.982206085602
9.191211656256323,750.8927600592024
7.813511045607123,650.0186358426378
6.414506310225157,649.1629710975247
9.588769855918605,620.4894755138374
6.273142092395994,663.9671615473081
7.890514446411168,724.2588438200871
7.35915109648779,571.958280586019
8.562089547278557,590.7695159832269
8.873813436072224,622.6646574101002
7.03840497887892,528.8716168874107
6.09589855558458,576.2667926250651
7.55196657152694,607.1401213809806
6.186741556297473,728.6950262641454
9.416064697031947,673.6305196101732
7.163842397299285,667.423092023079
6.56161413842547,726.5808165951175
7.22161636703789,637.6365390440543
5.383448452564364,685.1418364936001
5.834063153787218,640.7100422360753
8.44049668953331,673.8826114459665
6.211726865234326,597.5517208149577
5.743706820781672,430.50645575512135
7.643983303032743,637.9148754032326
8.422844985595596,778.0473322489946
7.86274397279808,733.3593862017433
8.19525722296698,736.8857736132054
6.091845893716647,761.2517649625596
5.293827199909788,657.9791831865293
8.801600382346583,667.7584136665037
6.612784193389437,594.4113294109085
6.699000380253943,621.5534429575655
8.59383297021887,705.4194034794027
7.667476011280792,758.3495993451935
7.547065326497929,637.44983518871
9.598002813881301,609.4829661633729
6.227778123543828,650.0475162970938
8.113408153697485,704.1086074036203
7.068415749876501,520.0530665479812
7.322310734635908,443.34371421764854
8.834162111695038,600.4516835457575
7.6094029075475484,540.1358816677257
7.64595529485956,604.267382211742
8.287008804771762,636.6997713064276
6.562056724548538,609.2076431879289
5.992948399193192,780.722078102367
5.74622896717476,679.4070288142088
4.640372092748798,677.0426923649745
9.467448555928387,705.9986429639061
5.67614996113398,547.5050193997308
6.734495651697074,743.5200608678242
6.667824040133295,643.1812142118087
7.368888037370921,710.3432555517091
7.978884655047156,553.532849026386
8.032568186031694,510.1617110585542
6.300307073717274,723.6100692222526
6.799453943456307,683.8768573487765
7.33909594058596,568.8153601078241
6.701570648579743,571.7303226852775
8.928814691223991,751.2891305973293
7.589169941965902,542.9529296419405
7.881853343259781,797.8405657930367
7.795457522400895,568.9441338816919
8.40816862898239,707.4552733047544
7.217225870444448,620.4243371825913
5.443801662452984,704.2868687974109
7.47962554210317,601.0297398097226
6.218371727449805,635.3486384534935
6.365659981900292,653.6827257856149
7.703636822506112,559.8031289796675
8.485939685720362,716.6741910878113
7.025525892083274,603.8107790175574
7.370599615118756,629.4260076193983
9.042657933562285,560.5085562852339
7.2889038153862815,419.3899707084221
10.122019737016474,632.8075013659848
7.678611574757853,867.1353879451624
4.887084689013019,720.6143859108222
7.904009945325439,648.2665658239044
7.457390061859333,626.3398253712559
8.547703304899295,652.0219303530841
7.80781762152395,699.2407203657689
6.833852819219471,543.726846622204
5.530842116452761,750.2889525201984
6.74917209125677,714.384318389712
5.97937545494884,714.6367153137141
6.303371860234333,689.4628164928755
7.706294085304732,651.7654991924591
9.003885405221688,710.5575112370138
7.473605835787577,703.2632720367241
5.564940325557779,618.1363360153078
7.533523201864169,598.3758404392789
8.435957783974782,659.1670665735788
6.268260514816742,789.4118136345669
6.839179399992498,538.480363191149
7.017625833675036,517.9227260822804
6.058122024301312,664.8284757112865
7.777936520612631,654.5798931670416
6.854862221670662,665.6007497933367
7.503438932688433,671.955787811765
5.93500938663748,629.9117970828676
6.475050039611908,784.0877094741874
7.8668576293933254,505.9186419371136
6.552600217489879,575.4352677697779
9.072356621480086,640.7070715865857
6.520436577262477,502.1130069961249
7.269621670902263,634.1731036011136
8.119108998247707,799.5323149155216
5.2979611204803625,651.8797839466365
4.887029425623069,670.7630815146815
5.169212422515886,536.5851711344678
8.515100924112618,594.527473276447
6.337770224929064,616.2323257708457
10.069839142801904,621.405641291939
6.3229028816111335,765.3479415503392
7.221461563836445,700.1921954652612
8.850531943081451,549.9687838756671
9.407311465790947,672.1854300588805
9.473804291963678,694.8399573647107
8.45003947671177,752.6134134669139
8.228875030973755,792.2486617911536
7.71103233904142,558.6415227354918
7.934033291399965,577.0228239910696
6.33857714040576,536.8179926976845
6.018161339893231,628.9382126803716
6.995950651106858,691.9722537001701
6.795778452970086,738.8601064930192
6.45612634080727,643.164407872173
7.835664936948058,621.213722907064
8.146366250284613,663.6582193023867
7.106088263550217,574.8371388532979
8.773036097266314,838.0584849525296
5.6299730630397935,505.31050755937474
6.767608648864338,666.6266521006152
6.139813215276634,832.1245597306676
4.760156059512328,650.6119860103998
6.900783176988761,632.8964868498655
